,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,avg_monthly_spend,customer_lifetime_value,churn_probability,risk_level,monthly_revenue_at_risk,tenure_group
6394,3258-ZKPAI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,1.5972602739726027,8395.199999999999,0.04782932523086015,Low,5.576899321918293,Loyal Accounts
6395,1428-IEDPR,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,2.0622641509433963,5683.599999999999,0.09171682688592046,Low,10.024649178631106,Loyal Accounts
6396,5298-GSTLM,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,1.6622950819672133,6084.0,0.23341022846728562,Low,23.667797166582762,Loyal Accounts
6397,4450-YOOHP,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,1.2662499999999999,1975.35,0.31494575056544,Medium,15.952002266139536,Established Accounts
6398,6728-CZFEI,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,3.509375,842.25,0.11618622458089414,Low,6.523856510217206,Second-Year Accounts
6399,5748-RNCJT,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,1.5214285714285714,7348.5,0.07558240071509931,Low,8.049525676158076,Loyal Accounts
6400,3653-NCRDJ,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,0.43636363636363634,825.6,0.023595521141424908,Low,0.4530340059153582,Established Accounts
6401,6121-TNHBO,Female,1,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,1.296875,5229.0,0.039573576509662166,Low,3.2846068503019596,Loyal Accounts
6402,5119-NZPTV,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,23.366666666666664,140.2,0.7623452995277696,High,53.440405496896645,First-Year Accounts
6403,6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,1.4835616438356165,7797.599999999999,0.0341852997377294,Low,3.702267961596094,Loyal Accounts
6404,7739-LAXOG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,2.759090909090909,2913.6,0.42007502914608813,Medium,38.24783140375132,Established Accounts
6405,3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,0.6158536585365854,1010.0,0.01149424094623751,Low,0.2902295838924971,Established Accounts
6406,8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,0.7686440677966102,2630.3,0.0823200352201957,Low,3.733213597235875,Loyal Accounts
6407,9610-WCESF,Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,0.6455882352941176,2941.2999999999997,0.016699098223660093,Low,0.7330904120186781,Loyal Accounts
6408,9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,1.4903846153846154,3952.5,0.3504879130924985,Medium,27.16281326466863,Loyal Accounts
6409,2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,2.478125,2458.2999999999997,0.12077491112430852,Low,9.577450452157665,Established Accounts
6410,3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,1.2128571428571429,5858.1,0.20064605701021856,Low,17.034850240167557,Loyal Accounts
6411,1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,2.4015151515151514,2536.0,0.21245835525136667,Low,16.83732465367081,Established Accounts
6412,2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,3.2295454545454545,1492.05,0.021007021914989196,Low,1.4925489070599824,Second-Year Accounts
6413,8668-KNZTI,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,1.0141509433962264,2795.0,0.032371312849683954,Low,1.7399580656705125,Loyal Accounts
6414,0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,0.3321917808219178,1746.0,0.004392470850231569,Low,0.10651741811811555,Loyal Accounts
6415,6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,0.7424657534246576,3902.4,0.043989359665137145,Low,2.3842232938504333,Loyal Accounts
6416,9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,0.8349056603773585,2301.0,0.04866475582221432,Low,2.1534154451329837,Loyal Accounts
6417,3926-YZVVX,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,1.1916666666666667,2052.0499999999997,0.03394490657383225,Low,1.698942574020304,Established Accounts
6418,6000-UKLWI,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,0.4797619047619047,826.15,0.008528889812599975,Low,0.17185712972388947,Established Accounts
6419,2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,9.892857142857142,415.5,0.5166386871619064,Medium,35.77722908596202,First-Year Accounts
6420,6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,1.0198529411764705,4646.45,0.019709450325067924,Low,1.3668503800434604,Loyal Accounts
6421,2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,1.1382352941176472,309.6,0.09225756436604825,Low,1.7851838704830336,Second-Year Accounts
6422,3266-FTKHB,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,1.0638888888888889,325.54999999999995,0.01860923702700897,Low,0.35636688906722175,Second-Year Accounts
6423,8221-EQDGL,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,1.6944444444444444,2135.0,0.07035654299649657,Low,4.291749122786291,Established Accounts
6424,2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,0.3474576271186441,1189.0,0.00476821985409798,Low,0.09774850700900858,Loyal Accounts
6425,6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,25.25,50.5,0.6131661662569934,High,30.964891395978167,First-Year Accounts
6426,0298-XACET,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,0.9471698113207547,2610.4,0.019993425689155072,Low,1.0036699695955846,Loyal Accounts
6427,7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,1.1211267605633801,5572.0,0.010608201547360925,Low,0.8444128431699296,Loyal Accounts
6428,2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,1.2449999999999999,473.09999999999997,0.03168958834685931,Low,0.7890707498367968,Second-Year Accounts
6429,3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,37.2,74.4,0.917285980411021,High,68.24607694257998,First-Year Accounts
6430,9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,2.9694444444444446,3741.5,0.33005123086261406,Medium,35.282476579213444,Established Accounts
6431,2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,3.071212121212121,3243.2,0.6002957462814392,High,60.83997388562386,Established Accounts
6432,5084-OOVCJ,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,3.075,940.95,0.11192624965396115,Low,6.19511791834675,Second-Year Accounts
6433,0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,0.7433823529411764,3386.85,0.018398396980982636,Low,0.9300389673886722,Loyal Accounts
6434,7727-SHVZV,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,1.95,175.5,0.1395771228074481,Low,2.721753894745238,First-Year Accounts
6435,6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,2.4828125,2462.9500000000003,0.10035941792908973,Low,7.9735557544661795,Established Accounts
6436,5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,18.130000000000003,362.6,0.6901778596729288,High,62.564622979351,First-Year Accounts
6437,2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,1.5228813559322032,5211.299999999999,0.08977291938725594,Low,8.066096806944946,Loyal Accounts
6438,8782-NUUOL,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,1.2950819672131149,4740.0,0.02804244017438854,Low,2.2153527737766945,Loyal Accounts
6439,3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,1.773728813559322,6069.700000000001,0.23707965126928293,Low,24.81038550533046,Loyal Accounts
6440,7601-WFVZV,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,9.775,19.55,0.211276219406941,Low,4.130450089405697,First-Year Accounts
6441,4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,0.7107142857142856,537.3,0.012258302965188829,Low,0.24394022900725768,Established Accounts
6442,4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,1.7350746268656716,7672.5,0.18900521675503923,Low,21.97185644777331,Loyal Accounts
6443,9529-OFXHY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,5.484375,1316.25,0.5166685077869232,Medium,45.33766155830251,Second-Year Accounts
6444,8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,2.084375,4702.349999999999,0.6076406042020859,High,60.79444245041869,Established Accounts
6445,2669-QVCRG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,1.9357142857142857,3333.2999999999997,0.25899084437685926,Low,21.05595564783866,Established Accounts
6446,2478-EEWWM,Male,0,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,0.7383333333333333,2613.7,0.27292402296511964,Low,12.090534217354799,Loyal Accounts
6447,9174-IHETN,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,1.3794117647058823,3517.4999999999995,0.032999357773757905,Low,2.3215048193838683,Loyal Accounts
6448,2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,2.4694444444444446,755.6500000000001,0.13257754102712643,Low,5.8930716986557705,Second-Year Accounts
6449,9644-UMGQA,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,7.021428571428571,294.9,0.28141981772984515,Low,13.831784041421889,First-Year Accounts
6450,3256-EZDBI,Male,1,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,0.5663461538461538,1501.95,0.1753815766945314,Low,5.164987433653949,Loyal Accounts
6451,8761-NSOBC,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,2.2344444444444442,4424.2,0.3057155384250198,Medium,30.73969738863574,Established Accounts
6452,0419-YAAPX,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,1.706,4179.7,0.29289678980198447,Low,24.984096170109275,Loyal Accounts
6453,8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,31.883333333333336,191.3,0.8307598480428436,High,79.462179465298,First-Year Accounts
6454,0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,1.1516666666666666,4076.8999999999996,0.034196682598189754,Low,2.362990767534912,Loyal Accounts
6455,4726-DLWQN,Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,1.3794117647058823,3517.4999999999995,0.1762753703369903,Low,12.400972303207267,Loyal Accounts
6456,8164-OCKUJ,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,0.3433333333333334,1215.4,0.004463293442917169,Low,0.09194384492409369,Loyal Accounts
6457,3094-JOJAI,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,3.9026315789473687,1334.7,0.38585352185453453,Medium,28.611038645513737,Second-Year Accounts
6458,9494-MRNYX,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,6.822727272727272,750.5,0.5474529669592633,Medium,41.08634517029271,First-Year Accounts
6459,2599-CZABP,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,2.9733333333333336,624.4,0.12104043441209973,Low,5.398403374779648,Second-Year Accounts
6460,7945-PRBVF,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,0.5958333333333333,750.75,0.011451870069129117,Low,0.24564261298281956,Established Accounts
6461,4544-RXFMG,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,4.827777777777778,347.6,0.12833245233954427,Low,5.576045054153199,First-Year Accounts
6462,0859-YGKFW,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,1.055263157894737,360.90000000000003,0.043977351030393144,Low,0.8817458881593826,Second-Year Accounts
6463,1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,1.5434426229508198,5649.0,0.10178942466608777,Low,9.583474332312164,Loyal Accounts
6464,9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,47.2,94.4,0.9209512063943383,High,86.93779388362553,First-Year Accounts
6465,7196-LIWRH,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,2.792857142857143,117.30000000000001,0.02838502519723712,Low,0.5549272426059857,First-Year Accounts
6466,5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,3.7950000000000004,1442.1000000000001,0.1666062715128471,Low,12.645416007825096,Second-Year Accounts
6467,1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,1.187962962962963,3399.9500000000003,0.021810916906763685,Low,1.3991703195688905,Loyal Accounts
6468,3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,1.5006849315068493,7887.599999999999,0.09006040898432556,Low,9.866117804232864,Loyal Accounts
6469,9330-VOFSZ,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,1.8163934426229509,6648.0,0.07699297259928607,Low,8.530821364000897,Loyal Accounts
6470,4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,27.5,55.0,0.6487309377244831,High,35.68020157484657,First-Year Accounts
6471,0939-EREMR,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,3.817857142857143,694.85,0.12728537091399206,Low,6.803403075352876,Second-Year Accounts
6472,9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,11.658333333333333,349.75,0.45649279868633064,Medium,31.93167126810883,First-Year Accounts
6473,5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,50.725,101.45,0.9587762923268505,High,97.26785485655898,First-Year Accounts
6474,3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,6.928571428571429,1261.0,0.5481112276602148,Medium,53.16678908304084,Second-Year Accounts
6475,2911-IJORQ,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,2.384210526315789,3352.2,0.08036243808492877,Low,7.2808368904945455,Established Accounts
6476,5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,1.1315384615384616,4707.2,0.13105242227411223,Low,9.638905658260954,Loyal Accounts
6477,2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,11.325000000000001,339.75,0.3739389952481778,Medium,25.409154727113684,First-Year Accounts
6478,5998-DZLYR,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,1.521774193548387,5755.349999999999,0.05326998734709469,Low,5.0260233061983834,Loyal Accounts
6479,0488-GSLFR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,34.75,69.5,0.8488505282332639,High,58.99511171221184,First-Year Accounts
6480,9318-NKNFC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,9.425,18.85,0.2601853765714938,Low,4.904494348372659,First-Year Accounts
6481,3985-HOYPM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,0.7185185185185184,504.4,0.03362699453322528,Low,0.6523636939445703,Established Accounts
6482,9728-FTTVZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,34.6,69.2,0.8484814961995193,High,58.714919537006736,First-Year Accounts
